timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 04:37:35.829, 2190 MHz, 18.03 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:36.029, 2190 MHz, 18.47 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:36.229, 2190 MHz, 18.47 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:36.430, 2190 MHz, 18.47 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:36.630, 2190 MHz, 19.05 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:36.830, 2190 MHz, 19.05 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:37:37.030, 2190 MHz, 19.62 W, 65 %, 57, 0x0000000000000000
2026/09/12 04:37:37.231, 2190 MHz, 19.62 W, 65 %, 57, 0x0000000000000000
2026/09/12 04:37:37.431, 2190 MHz, 19.62 W, 65 %, 57, 0x0000000000000000
2026/09/12 04:37:37.631, 2190 MHz, 19.49 W, 65 %, 57, 0x0000000000000000
2026/09/12 04:37:37.831, 2190 MHz, 19.49 W, 65 %, 57, 0x0000000000000000
2026/09/12 04:37:38.032, 2190 MHz, 19.24 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:38.232, 2190 MHz, 19.24 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:38.432, 2190 MHz, 19.24 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:38.632, 2190 MHz, 18.83 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:38.832, 2190 MHz, 18.83 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:39.033, 2190 MHz, 18.63 W, 54 %, 58, 0x0000000000000000
2026/09/12 04:37:39.233, 2190 MHz, 18.63 W, 54 %, 58, 0x0000000000000000
2026/09/12 04:37:39.433, 2190 MHz, 18.63 W, 54 %, 58, 0x0000000000000000
2026/09/12 04:37:39.634, 2190 MHz, 19.10 W, 54 %, 58, 0x0000000000000000
2026/09/12 04:37:39.834, 2190 MHz, 19.10 W, 54 %, 58, 0x0000000000000000
2026/09/12 04:37:40.034, 2190 MHz, 19.42 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:40.235, 2190 MHz, 19.42 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:40.435, 2190 MHz, 19.42 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:40.635, 2190 MHz, 19.32 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:40.835, 2190 MHz, 19.32 W, 47 %, 57, 0x0000000000000000
2026/09/12 04:37:41.036, 2190 MHz, 19.54 W, 55 %, 58, 0x0000000000000000
2026/09/12 04:37:41.236, 2190 MHz, 19.54 W, 55 %, 58, 0x0000000000000000
2026/09/12 04:37:41.436, 2190 MHz, 19.54 W, 55 %, 58, 0x0000000000000000
2026/09/12 04:37:41.636, 2190 MHz, 19.46 W, 55 %, 57, 0x0000000000000000
2026/09/12 04:37:41.837, 2190 MHz, 19.46 W, 55 %, 57, 0x0000000000000000
2026/09/12 04:37:42.037, 2190 MHz, 19.01 W, 28 %, 57, 0x0000000000000000
2026/09/12 04:37:42.237, 2190 MHz, 19.01 W, 28 %, 57, 0x0000000000000000
2026/09/12 04:37:42.438, 2190 MHz, 19.01 W, 28 %, 57, 0x0000000000000000
2026/09/12 04:37:42.638, 2190 MHz, 16.73 W, 28 %, 58, 0x0000000000000000
2026/09/12 04:37:42.838, 2190 MHz, 16.73 W, 28 %, 58, 0x0000000000000000
