timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:25:52.187, 2184 MHz, 18.62 W, 54 %, 56, 0x0000000000000000
2026/09/12 05:25:52.387, 2184 MHz, 18.62 W, 54 %, 56, 0x0000000000000000
2026/09/12 05:25:52.587, 2184 MHz, 19.43 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:25:52.787, 2184 MHz, 19.43 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:25:52.988, 2184 MHz, 19.43 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:25:53.188, 2184 MHz, 20.10 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:25:53.388, 2184 MHz, 20.10 W, 58 %, 56, 0x0000000000000000
2026/09/12 05:25:53.588, 2184 MHz, 19.44 W, 36 %, 56, 0x0000000000000000
2026/09/12 05:25:53.788, 2184 MHz, 19.44 W, 36 %, 56, 0x0000000000000000
2026/09/12 05:25:53.989, 2184 MHz, 19.44 W, 36 %, 56, 0x0000000000000000
2026/09/12 05:25:54.189, 2184 MHz, 21.39 W, 36 %, 58, 0x0000000000000000
2026/09/12 05:25:54.390, 2184 MHz, 21.39 W, 36 %, 58, 0x0000000000000000
2026/09/12 05:25:54.590, 2184 MHz, 25.51 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:54.790, 2184 MHz, 25.51 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:54.990, 2184 MHz, 25.51 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:55.191, 2184 MHz, 26.98 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:55.391, 2184 MHz, 26.98 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:55.591, 2184 MHz, 27.00 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:25:55.792, 2184 MHz, 27.00 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:25:55.992, 2184 MHz, 27.00 W, 86 %, 57, 0x0000000000000000
2026/09/12 05:25:56.192, 2184 MHz, 27.08 W, 86 %, 58, 0x0000000000000000
2026/09/12 05:25:56.393, 2184 MHz, 27.08 W, 86 %, 58, 0x0000000000000000
2026/09/12 05:25:56.593, 2184 MHz, 27.55 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:56.793, 2184 MHz, 27.55 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:56.994, 2184 MHz, 27.55 W, 89 %, 58, 0x0000000000000000
2026/09/12 05:25:57.194, 2184 MHz, 27.56 W, 89 %, 59, 0x0000000000000000
2026/09/12 05:25:57.394, 2184 MHz, 27.56 W, 89 %, 59, 0x0000000000000000
2026/09/12 05:25:57.595, 2184 MHz, 25.75 W, 62 %, 57, 0x0000000000000000
2026/09/12 05:25:57.795, 2184 MHz, 25.75 W, 62 %, 57, 0x0000000000000000
2026/09/12 05:25:57.995, 2184 MHz, 25.75 W, 62 %, 57, 0x0000000000000000
2026/09/12 05:25:58.195, 2184 MHz, 25.28 W, 62 %, 59, 0x0000000000000000
2026/09/12 05:25:58.396, 2184 MHz, 25.28 W, 62 %, 59, 0x0000000000000000
2026/09/12 05:25:58.596, 2184 MHz, 25.80 W, 61 %, 57, 0x0000000000000000
2026/09/12 05:25:58.797, 2184 MHz, 25.80 W, 61 %, 57, 0x0000000000000000
2026/09/12 05:25:58.997, 2184 MHz, 25.80 W, 61 %, 57, 0x0000000000000000
2026/09/12 05:25:59.197, 2184 MHz, 26.00 W, 61 %, 59, 0x0000000000000000
2026/09/12 05:25:59.398, 2184 MHz, 26.00 W, 61 %, 59, 0x0000000000000000
2026/09/12 05:25:59.598, 2184 MHz, 25.23 W, 48 %, 59, 0x0000000000000000
2026/09/12 05:25:59.799, 2184 MHz, 25.23 W, 48 %, 59, 0x0000000000000000
2026/09/12 05:25:59.999, 2184 MHz, 25.23 W, 48 %, 59, 0x0000000000000000
2026/09/12 05:26:00.200, 2184 MHz, 25.97 W, 48 %, 59, 0x0000000000000000
2026/09/12 05:26:00.400, 2184 MHz, 25.97 W, 48 %, 59, 0x0000000000000000
2026/09/12 05:26:00.600, 2184 MHz, 25.80 W, 55 %, 57, 0x0000000000000000
2026/09/12 05:26:00.800, 2184 MHz, 25.80 W, 55 %, 57, 0x0000000000000000
2026/09/12 05:26:01.000, 2184 MHz, 25.80 W, 55 %, 57, 0x0000000000000000
2026/09/12 05:26:01.201, 2184 MHz, 25.51 W, 55 %, 59, 0x0000000000000000
2026/09/12 05:26:01.401, 2184 MHz, 25.51 W, 55 %, 59, 0x0000000000000000
2026/09/12 05:26:01.601, 2184 MHz, 21.16 W, 23 %, 56, 0x0000000000000000
2026/09/12 05:26:01.802, 2184 MHz, 21.16 W, 23 %, 56, 0x0000000000000000
2026/09/12 05:26:02.002, 2184 MHz, 21.16 W, 23 %, 56, 0x0000000000000000
2026/09/12 05:26:02.202, 2184 MHz, 16.06 W, 23 %, 57, 0x0000000000000000
2026/09/12 05:26:02.403, 2184 MHz, 16.06 W, 23 %, 57, 0x0000000000000000
2026/09/12 05:26:02.603, 2184 MHz, 16.86 W, 36 %, 57, 0x0000000000000000
2026/09/12 05:26:02.804, 2184 MHz, 16.86 W, 36 %, 57, 0x0000000000000000
2026/09/12 05:26:03.005, 2184 MHz, 16.86 W, 36 %, 57, 0x0000000000000000
2026/09/12 05:26:03.205, 2184 MHz, 17.17 W, 36 %, 57, 0x0000000000000000
2026/09/12 05:26:03.405, 2184 MHz, 17.17 W, 36 %, 57, 0x0000000000000000
2026/09/12 05:26:03.605, 2184 MHz, 16.26 W, 33 %, 56, 0x0000000000000000
2026/09/12 05:26:03.806, 2184 MHz, 16.26 W, 33 %, 56, 0x0000000000000000
